"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"3011","US",38459048,"R1NCR6CIN1WN8P","B00LZVNWIA",899868035,"Logitech G402 Hyperion Fury FPS Gaming Mouse","PC",5,0,0,"N","Y","Excellent!","Feels great in my hand and is able to do everything I need it to. I will definitely be sticking with the Logitech G series of mice for as long as they continue it because I have yet to be disappointed.<br /><br />Besides the great functionality, the device also looks stylish and matches the theme of most gaming computers. It also does not look out of place on most desks.",2015-08-31
"3012","US",38962183,"R1O4MIEEIKV4U9","B00QRCK7Q2",138583079,"Luxtr Tough Armor Braided Lightning Cable (2m / 6.5ft) Lifetime Guarantee Series iPhone Charger for 6s 6 Plus 5s 5c 5, iPad Pro Air 2, iPad mini 4 3 2, iPod touch/nano[Apple MFi Certified](Rose Gold)","PC",5,0,0,"N","Y","Yes, these are the knock-off's worth their pricing :)","Work as desired, great quality, should def buy :)",2015-08-31
"3013","US",47932692,"R44KFJIQL7ZUP","B00FQ7IJT6",516319937,"QIBOX USB 3.0 A Male to Female Adapter Extension Cable 90 Degree Right Angle Adapter Plug - Female End Points Upward","PC",5,0,0,"N","Y","Five Stars","Works great and the shipping was fast",2015-08-31
"3014","US",41990794,"R2YBGW020MB38X","B009UZ3TF4",135571372,"Khomo iPad Mini / Mini 2 Retina / Mini 3 Case Dual Super Slim Cover","PC",5,0,0,"N","Y","Works great!!","Works great and provides protection all around the iPad Mini 2.  Wake/Sleep works fine too.",2015-08-31
"3015","US",500759,"R1AXDDS7UF0GN","B00IF0JAIU",874734020,"NETGEAR N300 Wi-Fi DOCSIS 3.0 Cable Modem Router (C3000) Bundle with WiFi Range Extender (WN2000RPT-200NAS)","PC",4,0,0,"N","Y","Four Stars","Very good",2015-08-31
"3016","US",36508637,"R3UER71B1DUFYQ","B00HJZJI84",145279125,"StarTech.com","PC",5,0,0,"N","Y","Great product!","Great item at an awesome price! Worked like a charm!",2015-08-31
"3017","US",15584911,"R1USS5Y549MQ7N","B00OQVZDJM",223423308,"Kindle Paperwhite","PC",1,1,5,"N","N","no speaker?!?!","still no speaker or headphone jack?  how are we supposed to sync with audible books?",2015-08-31
"3018","US",21376281,"R1D3M8KGPV9CG4","B00NWXPCPA",368895833,"Sentey Flow Pro LS-4221 Foldable Headphone with Detachable 3.5mm Audio Cable and in-line Microphone, White/Blue","PC",1,0,0,"N","Y","Very disappointed.","Within a week, the rubber ear pieces came off and there is NO way to attach them back on.  Very disappointed.",2015-08-31
"3019","US",27786992,"R15IYX28XKFXUM","B00J46VVKE",82850235,"iXCC Multi pack Lightning cable","PC",4,0,0,"N","Y",") and its a great part!","Usually people say they break within a day or 2.  (Mine haven't yet!) and its a great part!",2015-08-31
"3020","US",15942815,"R2NEFXM6P4L1NP","B00A6E3AP2",857768231,"New Genuine Dell Inspiron 13R (N3010), 14R (N4010), 14R (N4110), 15R (N5010), 15R (N5110), 17 (N7010), 17R (7110), M4110, M5010, M5030, M5110, N5030, N5040, N5050 Laptop Battery J1KND, WT2P4, 383CW, 4T7JN, 312-1205, 312-0233, 312-0234","PC",5,1,1,"N","Y","Was just what I needed. My computer is working ...","Was just what I needed.  My computer is working and charging well.",2015-08-31
"3021","US",13358332,"R1ENLHQHB0HH70","B010SBAJDS",904532960,"Toshiba Satellite C55-C5241 15.6 Inch Laptop (Intel Core i5, 8 GB, 1TB HDD), Black","PC",5,2,3,"N","Y","but so far so good..","Only had this for 4 days so far. I'm getting used to Windows 10, and the Toshiba. I've always had HP prior to this, but so far so good...",2015-08-31
"3022","US",33068577,"R37JI8A1C9RIYI","B009CCOI9Q",84842326,"USB Charge & Sync Data Cable for Samsung Galaxy Tablet Extra Long","PC",1,0,0,"N","Y","Wrong item sent","Was not a 6 ft cord and didn't fit the laptop",2015-08-31
"3023","US",13403442,"R2YY2V0590NYZH","B00L4HWY3E",765980238,"Linksys EA3500 - Dual-Band N750 Router with Gigabit and USB (Certified Refurbished)","PC",5,0,0,"N","Y","Great Price!",".  Great Price!",2015-08-31
"3024","US",35596626,"R2IBSM82NJYCXO","B00C53BOT6",805037126,"Variation Parent P200000002","PC",5,0,0,"N","Y","2GB Ram Purchase","Very happy with the product and the speedy delivery. I increased my computer's ram from 1GB to 2GB. Now it runs much faster.",2015-08-31
"3025","US",50777171,"R1PI56UWKRFIKH","B00J46VVKE",82850235,"iXCC Multi pack Lightning cable","PC",5,0,0,"N","Y","Worth it","Works! Its a cord...",2015-08-31
"3026","US",160114,"R2G4ZAFYEPEQWM","B00T4BWODW",731109378,"Dell Inspiron 15 Laptop","PC",5,0,0,"N","Y","The keyboard is well laid out and very easy to handle","From the time I took the product out of the box, I was quite impressed with the appearance and style of the computer.<br />The keyboard is well laid out and very easy to handle.<br />The screen resolution is brilliant and vibrant.<br />It was quite pleasing to have the machine start in a matter of seconds.<br />The speakers are good; I was able to hear from a couple of feet away which is impressive.<br />As a former Vista user, I was quite impressed with the Windows 10.<br />I found it easy to learn and quite functional<br />All in all, this is a product that I would not hesitate to recommend.",2015-08-31
"3027","US",25970677,"R2PVX8KGA9XLX1","B007XP4A92",741618831,"Lowpricenice Protective Leather Case + Mini USB Keyboard for 7 inch 7"" Tablet PC Black","PC",5,0,0,"N","Y","sweet addition","very cute on the new keypad , functional great tool.",2015-08-31
"3028","US",2839648,"R11JCEAABHLHVY","B00RN7QTF8",313246105,"Sentey Mouse Group","PC",4,0,0,"N","Y","Overall good but light pulses are insanely annoying sometimes","it's been three months since I've bought it and is still functioning perfectly well; I mainly use it to play games. It feels really light compared to older mice I've used even with all the weights they've provided. Overall it's well made and a good mouse for the price; the only downside is trying to change the lights from pulsing is quite annoying, as sometimes the software the company provided is unresponsive.",2015-08-31
"3029","US",4531056,"R1TY60CKX7MUF6","B005OFFH5Y",14324390,"Kuzy - Keyboard Cover Silicone Skin for Older Version MacBook Pro 13"" 15"" 17"" (with or w/out Retina Display) iMac and MacBook Air 13""","PC",3,0,0,"N","Y","Muffles sound","This keyboard cover is decent quality, however it does muffle the sound of movies, music etc playing from the laptop. It makes typing much less efficient also. I guess this is to be expected with any keyboard cover. I will still be keeping it on whenever possible to protect my laptop from crumbs and spills.",2015-08-31
"3030","US",48374491,"RT98NH3536VGL","B00GZ1TZEK",157496719,"Komputerbay MACMEMORY Apple 4GB Kit (2x 2GB Modules) PC2-5300 667MHz DDR2 SODIMM iMac and Macbook Memory","PC",5,0,0,"N","Y","great price & works flawlessly","Bought 4gb memory upgrade kit for my 8 year old MacBook Pro, great price & works flawlessly. Thanks Guys!!!!",2015-08-31
"3031","US",42076827,"R1GGDJY8QN8POP","B0111MRL4S",698991103,"NETGEAR N600 Dual Band Wi-Fi ADSL (Non-Cable) Modem Router  ADSL2+ Gigabit Ethernet (DGND3700)","PC",5,1,2,"N","N","Fast, stable router that can connect to all kinds of broadband networks","I received this router free as part of Netgear's friends and family program.<br /><br />I've reviewed a few of the latest generation Netgear routers and by now I've come to expect a certain level of performance and ease of use. After installing it in a relative's house, I'm happy to say that this one lives up to the standard from the other Nighthawks I've owned.<br /><br />Setup like usual, was a breeze. Although this particular model supports DSL connections, it can also work on cable Internet connections. I installed it on a Comcast cable line without a problem.<br /><br />After logging in to the router management interface, it immediately notified me that there was new firmware available. (nice touch). I clicked on the icon and it took me to the firmware upgrade page and I proceeded to upgrade the firmware.<br /><br />The router has been running a couple of weeks now, and my relatives have been extremely happy with it. They say the connection has not dropped and the wifi signal is strong, even towards the edge of the house. If they're happy, that means less calls for me to go over and fix things which makes me happy. Highly recommended.",2015-08-31
"3032","US",12404621,"R167EP7G98H144","B0034CSUZ8",316557735,"TP-Link Gigabit Network Adapter","PC",5,0,2,"N","Y","Five Stars","Excellent Thank You..",2015-08-31
"3033","US",35888116,"RY0NZJN6CQ5SB","B00HAZOSWY",756985320,"Anker Bluetooth Ultra-Slim Keyboard Cover for iPad 4 / 3 / 2","PC",5,0,0,"N","Y","Revised review for the repalcement TC941","The five stars shown is for the TC941. The case is lightweight, sturdy and easy to type on, even with my large hands and long fingers. The unit is safe and secure within the case, the fit is perfect and the ease of setup and functionality of the unit makes this an excellent choice for an iPad. Very pleased! I highly recommend this unit and I can say from first had knowledge that the Customer Service of Anker is the best I've encountered.",2015-08-31
"3034","US",4161651,"R1FJQTOFD1NEML","B00H06W9OC",418600212,"New US Black Laptop Keyboard without frame for HP Pavilion g6-2002xx g6-2010nr g6-2031nr g6-2033nr g6-2035nr g6-2037nr g6-2040ca g6-2040nr g6-2048ca g6-2052xx g6-2067ca g6-2073ca g6-2090ca g6-2106nr g6-2111us g6-2112he g6-2116nr g6-2120nr g6-2122he g6-2123us g6-2129nr g6-2132nr g6-2164ca g6-2188sa g6-2208ca g6-2210us g6-2211nr g6-2213nr g6-2216nr g6-2217cl g6-2218nr g6-2219nr g6-2224nr g6-2225nr g","PC",5,0,0,"N","Y","I would recommend this seller.","Exactly what I ordered, and I received it quickly. Worked great with my HP computer with no issue.",2015-08-31
"3035","US",13275707,"R2ZYXKNJZVSAWU","B00K358OCS",960237112,"iBenzer - 3 in 1 Soft-Skin Plastic Hard Case Cover & Keyboard Cover & Screen Protector for Macbook Air","PC",2,0,0,"N","Y","Not the best case.","It arrived missing the screen protectors and keyboard cover. It fits alright, but does not clip into place.<br />Not the best case.",2015-08-31
"3036","US",37093654,"R3A74ES3HJ5MOH","B00IEZGWI2",761536897,"Samsung U28D590D 28-Inch Ultra High Definition LED Monitor","PC",5,3,3,"N","N","Terrific monitor for OSX and gaming","An absolute steal. I have the monitor connected to a 13&#34; retina MacBook Pro, using SwitchResX to get 4k resolution at 52 hertz, which is more than smooth enough. I also hooked up a PS4, which looks great at 1080p using the built in game mode. The build quality is lower than an Apple Cinema Display, but you wouldn't know it by looking at it. The stand wobbles a bit but its virtually a nonissue.<br /><br />If I ever need another monitor, I'll buy another one of these.",2015-08-31
"3037","US",12819801,"R24E7DQJOOWLUX","B00B4H00EO",162607005,"BV-Tech Single Gigabit Port PoE+ Injector – 30W – 802.3at","PC",5,0,0,"N","Y","nice for the price","Great Poe, great price",2015-08-31
"3038","US",6211868,"R24H6C30PFCVN9","B002WER27Q",206347950,"Lap Desk with Storage3","PC",3,0,0,"N","Y","Three Stars","its very big for me",2015-08-31
"3039","US",25042867,"R1KFM95GFLHQP8","B00NU5EAU8",884765353,"Galaxy Tab 4 8.0 Case, E LV Samsung Galaxy Tab 4 8.0 Case - High Impact Resistant Full-body Protection Hybrid Armor Defender Case Convertible Built in Stand for Samsung Galaxy Tab 4 8 with 1 Black Stylus","PC",4,0,0,"N","Y","Four Stars","Works great!",2015-08-31
"3040","US",36681996,"RBPZVIB3RX5JY","B002SQE1O0",144302822,"AVerMedia HD DVR High Definition / Analog Video Capture Card PCI-E, HDMI, RCA Composite, Component,  S-Video, Win 10 (C027)","PC",5,0,1,"N","Y","It works well....","The card works well with it's own software - but other programs such as Cyberlink Producer also work well with it.  Great Capture Card.",2015-08-31
"3041","US",37793562,"R2F8R66PRX8KZN","B005S0BYQ6",943324444,"Cisco Linksys E2500 Advanced Simultaneous Dual-Band Wireless-N Router (Certified Refurbished)","PC",5,0,0,"N","Y","Excellent","Excellent",2015-08-31
"3042","US",12826279,"R2ELQHPF459OOI","B00BWF5U0M",802228342,"Sabrent 4-Port USB Hub","PC",5,0,0,"N","Y","Good Bargain","like the ability to turn on and off individual devises.",2015-08-31
"3043","US",46181383,"R33EKDY664ZFTS","B00SIQSEJW",774170337,"Plemo 13-13.3 Inch Laptop Sleeve Canvas Shockproof Case for MacBook Air 13"" / Macbook 13 Pro with Retina / Lenovo Yoga / Dell Xps / HP Envy / Chromebook / iPad Pro / Surface / Acer / Asus, Gray","PC",5,0,0,"N","Y","Five Stars","Love it",2015-08-31
"3044","US",8542848,"R3FIFADWSBHRIE","B0085MPG22",64225165,"Lenovo 6 Cell Battery 70+ Factory Sealed Originals (0A36302) For Models T430 ,T530, W510, W520, W530","PC",5,0,0,"N","Y","Satisfied with my purchase","I am satified with my purchase of this Original Lenovo battery. I am getting a battery backup of around 3-3.5 hrs now.",2015-08-31
"3045","US",44567548,"R7LVB0UESZZOG","B00BWF5U0M",802228342,"Sabrent 4-Port USB Hub","PC",4,0,0,"N","Y","Four Stars","worked very well",2015-08-31
"3046","US",35517552,"R8JQ0QUYI9DGA","B000LO69AA",439910656,"D-Link 5 Port 10/100 Desktop Switch, Metal (DES-105)_P","PC",4,0,0,"N","Y","Four Stars","Thank you",2015-08-31
"3047","US",50372333,"RULZTUG5RGCPS","B00ET9YYS2",561069340,"iPad Air Keyboard Case, iPad Air 2 Keyboard Case, New Trent Airbender 3.0 Wireless Bluetooth iPad Air Keyboard Case with Detachable Re-designed Durable Corners for Apple iPad Air/iPad Air 2 - Black","PC",5,0,0,"N","N","This case for the ipad air was a great rigid compact case","This case for the ipad air was a great rigid compact case. Made of sturdy material and folds up nicely with a clip to hold closed. The keyboard works flawless and connects very easily via Bluetooth. I have not charged the keyboard since I received it.",2015-08-31
"3048","US",15290796,"R2LMP29IXUF3CS","B00ROHC00A",720360693,"CWK&reg; New Replacement Laptop Notebook Battery for HP Envy P106 HSTNN-DB4N TPN-Q117 Q119 Q120 Q121 PI06XL PI09 QUAD 15 15T-J000 QUAD 15T-J100 P106 HSTNN-LB4N from 15-J053CL 15-j PN 709988-421 710416-001 H6L38AAABB HSTNN-DB4N HSTNN-LB4N HSTNN-LB4O HP Envy 15 15T 17 Touchsmart M7-J010DX hstnn-yb40 PI06 710417-001 HP ENVY 15T-J000 P106 HSTNN-LB4N HSTNN-DB4N TPN-Q117","PC",5,0,0,"N","Y","Five Stars","Product as described fits perfect and is better than oem.",2015-08-31
"3049","US",11731561,"RX9NX780K7018","B003VANO7C",130914231,"Logitech MK520 Wireless Keyboard and Mouse Combo — Keyboard and Mouse, Long Battery Life, Secure 2.4GHz Connectivity","PC",5,0,0,"N","Y","Logitech #1","Great price, works flawlessly.",2015-08-31
"3050","US",17009261,"R32K31BTRWMUPS","B0041QBAIA",579907301,"Genius 50 Watt Three-way Hi-Fi Wood Speakers (SP-HF1800A)","PC",5,0,0,"N","Y","Best computer speakers on Amazon under $40. Just buy them now.","wow.  I've got a helluva 5.1 system in the back of my office but it's sometimes...a bit much for the workday.  These are perfect for front desk speakers and delivery a  good sound for self amplified computer speakers.  Very impressed.",2015-08-31
