"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_date","word","sentiment"
"2439",2439,"US",213379,"R3VPSEV8QQ8O61","B00FAADBHO",16190994,"FRiEQ® Hi-Speed Extra Long (6 Ft/1.8m) Nylon Braided Tangle-Free USB 2.0 Micro USB Charging/Sync Cable For Samsung Galaxy S4, S3, Note 2, HTC, Motorola, LG, PS4, Xbox One (Black/Green)","PC",4,0,0,"N","Y","Four Stars","2015-08-31","love","positive"
"2441",2441,"US",14158930,"RHU347STKPL2K","B00FHBH5SC",806143989,"Amazon Kindle Fire HDX 7"" Screen Protector, IQ Shield LiQuidSkin Wifi + LTE, Full Coverage Screen Protector for Amazon Kindle Fire HDX 7"" HD Clear Anti-Bubble Film - with","PC",5,0,0,"N","Y","Provides nice crystal clear screen protection","2015-08-31","crystal","positive"
"2442",2442,"US",14158930,"RHU347STKPL2K","B00FHBH5SC",806143989,"Amazon Kindle Fire HDX 7"" Screen Protector, IQ Shield LiQuidSkin Wifi + LTE, Full Coverage Screen Protector for Amazon Kindle Fire HDX 7"" HD Clear Anti-Bubble Film - with","PC",5,0,0,"N","Y","Provides nice crystal clear screen protection","2015-08-31","recommend","positive"
"2444",2444,"US",14158930,"RHU347STKPL2K","B00FHBH5SC",806143989,"Amazon Kindle Fire HDX 7"" Screen Protector, IQ Shield LiQuidSkin Wifi + LTE, Full Coverage Screen Protector for Amazon Kindle Fire HDX 7"" HD Clear Anti-Bubble Film - with","PC",5,0,0,"N","Y","Provides nice crystal clear screen protection","2015-08-31","worth","positive"
"2446",2446,"US",45290043,"R6YL2S9QFC153","B00YDSKJRO",354181806,"iDeaUSA® CT8 8” Intel Windows Tablet PC, Quad Core, Windows 8.1 OS, Free Office 365, IPS 1280*800 HD Display, 1GB RAM, 16GB Nand Flash, Dual Camera, Bluetooth Supported (Black)","PC",5,0,1,"N","N","A wonderful ebook reader","2015-08-31","store","positive"
"2448",2448,"US",45290043,"R6YL2S9QFC153","B00YDSKJRO",354181806,"iDeaUSA® CT8 8” Intel Windows Tablet PC, Quad Core, Windows 8.1 OS, Free Office 365, IPS 1280*800 HD Display, 1GB RAM, 16GB Nand Flash, Dual Camera, Bluetooth Supported (Black)","PC",5,0,1,"N","N","A wonderful ebook reader","2015-08-31","wonderful","positive"
"2452",2452,"US",19079785,"RQ5PLEG2CP2C8","B0115R97DC",556884829,"ASUS K30AD-US003O Desktop PC (Intel Pentium G3240 3.1GHz Processor, 4GB DDR3, 1TB Hard Drive, Windows 7 Home Premium 64-Bit)","PC",5,0,0,"N","Y","Got here on time, it has taken me a ...","2015-08-31","split","negative"
"2454",2454,"US",1371548,"R15Z0XXV1S2A0W","B00K7ONBJG",150104420,"Samsung Galaxy Tab 4 10.1 SM-T530 Android 4.4 16GB WiFi Tablet (WHITE)","PC",5,0,0,"N","Y","Five Stars","2015-08-31","satisfied","positive"
"2455",2455,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","cute","positive"
"2458",2458,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","pretty","positive"
"2462",2462,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","pretty","positive"
"2465",2465,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","love","positive"
"2466",2466,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","sadly","negative"
"2470",2470,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","glad","positive"
"2472",2472,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","found","positive"
"2474",2474,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","protect","positive"
"2477",2477,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","damage","negative"
"2479",2479,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","durable","positive"
"2485",2485,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","remove","negative"
"2487",2487,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","bottom","negative"
"2489",2489,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","slip","negative"
"2491",2491,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","stress","negative"
"2493",2493,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","satisfied","positive"
"2494",2494,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","received","positive"
"2499",2499,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","honest","positive"
"2502",2502,"US",35644219,"R184RVI3IDQDR3","B012IG416W",607510316,"Mosiso Plastic Hard Case Cover with Pattern for MacBook Air 13 Inch","PC",5,0,0,"N","N","Gorgeous design & easy to install","2015-08-31","unbiased","positive"
"2504",2504,"US",50371979,"R2TTQR84J2PFZ5","B00QNXA7OC",944135143,"Toshiba Satellite C55-B5302 15.6-Inch Laptop (Intel Celeron Processor N2840, 4GB RAM, 500GB Hard Drive, Multiformat DVD±RW/CD-RW drive, Windows 8.1)","PC",5,1,1,"N","Y","I am totally satisfied. Big keyboard","2015-08-31","satisfied","positive"
"2505",2505,"US",50371979,"R2TTQR84J2PFZ5","B00QNXA7OC",944135143,"Toshiba Satellite C55-B5302 15.6-Inch Laptop (Intel Celeron Processor N2840, 4GB RAM, 500GB Hard Drive, Multiformat DVD±RW/CD-RW drive, Windows 8.1)","PC",5,1,1,"N","Y","I am totally satisfied. Big keyboard","2015-08-31","pad","positive"
"2509",2509,"US",49292157,"REHWMAUSNU6O0","B00BHZLHBI",461689275,"ZyXEL Cable Modem Compatible","PC",1,2,2,"N","N","Cable service calls are expensive for cheap modems....","2015-08-31","warn","negative"
"2513",2513,"US",49292157,"REHWMAUSNU6O0","B00BHZLHBI",461689275,"ZyXEL Cable Modem Compatible","PC",1,2,2,"N","N","Cable service calls are expensive for cheap modems....","2015-08-31","granted","positive"
"2514",2514,"US",49292157,"REHWMAUSNU6O0","B00BHZLHBI",461689275,"ZyXEL Cable Modem Compatible","PC",1,2,2,"N","N","Cable service calls are expensive for cheap modems....","2015-08-31","warranty","positive"
"2518",2518,"US",49292157,"REHWMAUSNU6O0","B00BHZLHBI",461689275,"ZyXEL Cable Modem Compatible","PC",1,2,2,"N","N","Cable service calls are expensive for cheap modems....","2015-08-31","broken","negative"
"2522",2522,"US",49292157,"REHWMAUSNU6O0","B00BHZLHBI",461689275,"ZyXEL Cable Modem Compatible","PC",1,2,2,"N","N","Cable service calls are expensive for cheap modems....","2015-08-31","pay","positive"
"2526",2526,"US",49292157,"REHWMAUSNU6O0","B00BHZLHBI",461689275,"ZyXEL Cable Modem Compatible","PC",1,2,2,"N","N","Cable service calls are expensive for cheap modems....","2015-08-31","star","positive"
"2530",2530,"US",44593216,"R39K0IMPA80K9E","B00HWL9AJC",329166312,"Sony Mircovault USB Flash Drive for Smartphone","PC",5,0,0,"N","Y","Who needs an SD card slot","2015-08-31","perfect","positive"
"2532",2532,"US",44593216,"R39K0IMPA80K9E","B00HWL9AJC",329166312,"Sony Mircovault USB Flash Drive for Smartphone","PC",5,0,0,"N","Y","Who needs an SD card slot","2015-08-31","intuitive","positive"
"2538",2538,"US",40605324,"R9MC7RQNGZN0S","B00JDVRCI0",108587939,"Panda Wireless PAU06 300Mbps N USB Adapter","PC",3,3,4,"N","Y","Included drivers caused BSOD on Windows XP","2015-08-31","death","negative"
"2543",2543,"US",40605324,"R9MC7RQNGZN0S","B00JDVRCI0",108587939,"Panda Wireless PAU06 300Mbps N USB Adapter","PC",3,3,4,"N","Y","Included drivers caused BSOD on Windows XP","2015-08-31","provide","positive"
"2545",2545,"US",40605324,"R9MC7RQNGZN0S","B00JDVRCI0",108587939,"Panda Wireless PAU06 300Mbps N USB Adapter","PC",3,3,4,"N","Y","Included drivers caused BSOD on Windows XP","2015-08-31","giving","positive"
"2548",2548,"US",42519152,"R1CO3KMZ4A1JTX","B00MIX0WGY",600578184,"4GB KIT (2 x 2GB) For eMachines EL Series Desktop EL1352G-41w EL1850G-42w EL1860 EL1352 EL1850 EL1850-01e EL1852 EL1852G-52w. DIMM DDR3 NON-ECC PC3-10600 1333MHz RAM Memory. Genuine A-Tech Brand.","PC",5,0,0,"N","Y","Five Stars","2015-08-31","recommend","positive"
"2552",2552,"US",11408984,"R24COZX8PX528J","B00SK922IG",386860925,"Runetz - Neoprene Sleeve Case Cover for MacBook/Laptops 12"" 13"" 15""","PC",5,0,0,"N","Y","Five Stars","2015-08-31","beautiful","positive"
"2553",2553,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","customer","positive"
"2557",2557,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","hellish","negative"
"2560",2560,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","nightmare","negative"
"2563",2563,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","broken","negative"
"2565",2565,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","wrong","negative"
"2570",2570,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","terrible","negative"
"2572",2572,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","customer","positive"
"2573",2573,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","contact","positive"
"2575",2575,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","wrong","negative"
"2578",2578,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","disconnected","negative"
"2583",2583,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","finally","positive"
"2587",2587,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","spoke","negative"
"2591",2591,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","finally","positive"
"2600",2600,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","feeling","negative"
"2601",2601,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","feeling","positive"
"2608",2608,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","finally","positive"
"2611",2611,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","question","positive"
"2615",2615,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","terrible","negative"
"2617",2617,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","customer","positive"
"2621",2621,"US",19557328,"R1E47LO81LQAGS","B00KC6I06S",331269443,"Fire HD 6","PC",2,1,2,"N","Y","Customer Service at Amazon is set up to make you feel like you work there...like you want to cry at your desk.","2015-08-31","terrible","negative"
"2624",2624,"US",17305708,"R3563FAF479LJU","B00MA5U1FW",908032034,"ARRIS SURFboard DOCSIS 2","PC",4,0,0,"N","Y","be patient with web pages.","2015-08-31","model","positive"
"2626",2626,"US",10954250,"R2R4JFOPL50J0E","B00QTDTNLE",420503009,"Belkin QODE Ultimate Keyboard Case for iPad Air 2 (Black)","PC",3,0,0,"N","Y","I feel like the product is fine","2015-08-31","ability","positive"
"2628",2628,"US",10954250,"R2R4JFOPL50J0E","B00QTDTNLE",420503009,"Belkin QODE Ultimate Keyboard Case for iPad Air 2 (Black)","PC",3,0,0,"N","Y","I feel like the product is fine","2015-08-31","annoying","negative"
"2630",2630,"US",10954250,"R2R4JFOPL50J0E","B00QTDTNLE",420503009,"Belkin QODE Ultimate Keyboard Case for iPad Air 2 (Black)","PC",3,0,0,"N","Y","I feel like the product is fine","2015-08-31","annoying","negative"
"2633",2633,"US",18431515,"R1GJWDM9JM5R9M","B004MSS70Q",313457979,"IBM/Lenovo Thinkpad CMOS coin cell battery - 02K6541 by IBM","PC",4,0,0,"N","Y","and cut the plug off to solder to the TPS circuit board but it works fine.","2015-08-31","battery","negative"
"2634",2634,"US",18431515,"R1GJWDM9JM5R9M","B004MSS70Q",313457979,"IBM/Lenovo Thinkpad CMOS coin cell battery - 02K6541 by IBM","PC",4,0,0,"N","Y","and cut the plug off to solder to the TPS circuit board but it works fine.","2015-08-31","pressure","negative"
"2637",2637,"US",18431515,"R1GJWDM9JM5R9M","B004MSS70Q",313457979,"IBM/Lenovo Thinkpad CMOS coin cell battery - 02K6541 by IBM","PC",4,0,0,"N","Y","and cut the plug off to solder to the TPS circuit board but it works fine.","2015-08-31","remove","negative"
"2639",2639,"US",18431515,"R1GJWDM9JM5R9M","B004MSS70Q",313457979,"IBM/Lenovo Thinkpad CMOS coin cell battery - 02K6541 by IBM","PC",4,0,0,"N","Y","and cut the plug off to solder to the TPS circuit board but it works fine.","2015-08-31","protective","positive"
"2643",2643,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","precious","positive"
"2645",2645,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","valuable","positive"
"2646",2646,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","protective","positive"
"2648",2648,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","doubt","negative"
"2652",2652,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","sleek","positive"
"2654",2654,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","safe","positive"
"2658",2658,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","perfect","positive"
"2661",2661,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","fits","negative"
"2662",2662,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","slim","positive"
"2663",2663,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","effective","positive"
"2665",2665,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","sturdy","positive"
"2667",2667,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","fits","negative"
"2670",2670,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","beautiful","positive"
"2672",2672,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","essential","positive"
"2674",2674,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","true","positive"
"2678",2678,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","beating","negative"
"2682",2682,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","fear","negative"
"2683",2683,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","extra","positive"
"2684",2684,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","wrong","negative"
"2685",2685,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","received","positive"
"2686",2686,"US",33471257,"R1D3R9N7V5LYDV","B00X1YDVYO",240471572,"Nozza roating case color","PC",5,0,0,"N","N","Super stylish case that really holds up!","2015-08-31","exchange","positive"
